Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Indirect GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Site EUI (kBtu/ft²),log_Weather Normalized Site EUI (kBtu/ft²),log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
2488,3511649,143822.0,118614.0,2006,1,100,76.7,11.5,4065723.5,44634.2,437.8,,,40.74878,-73.980092,6.0,80.0,4.30406509320417,4.33990170837321,2.4423470353692043,5.375278407684165,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8383,4436576,75260.0,75260.0,1932,1,100,10.3,1.9,,,46.3,,,40.852358,-73.865413,11.0,22404.0,2.302585092994046,2.33214389523559,0.6418538861723947,2.9231615807191558,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6236,2679585,50568.0,58989.0,1949,1,100,211.7,3.5,181541.0,1833.6,68.1,2383.1,40.4,40.853733,-73.93502099999999,12.0,271.0,5.251749730731702,5.35517017814082,1.252762968495368,6.655955018418123,7.776157440129318,3.6988297849671046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8901,4036638,82877.0,83700.0,1916,1,100,36.5,8.3,658266.7,6808.4,208.1,,,40.703590999999996,-73.98462099999999,2.0,21.0,3.5467396869528134,3.597312260588446,2.1162555148025524,3.5553480614894135,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7361,2665209,167409.0,158399.0,2006,1,100,74.4,6.0,8426112.5,89993.3,320.1,,,40.828949,-73.891897,3.0,125.0,4.2612704335380815,4.309455941839047,1.791759469228055,6.10389997643777,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8640,5810305,165411.0,68948.0,2011,1,100,,4.3,,,96.4,,,40.880255,-73.828008,10.0,46201.0,2.8449093838194073,,1.4586150226995167,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11652,2842033,114300.0,114300.0,1963,1,100,115.4,4.5,10771600.2,114446.8,171.0,7257.2,63.49,40.592674,-73.959158,15.0,584.0,4.704110133842995,4.748404354073999,1.5040773967762742,6.349313801274483,8.889749358496008,4.150882413182359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8544,5764732,53844.0,53844.0,1929,1,100,102.3,4.2,205656.7,2077.0,74.0,9143.7,169.82,40.88563,-73.866055,12.0,394.0,4.566429357671661,4.627909672957581,1.4350845252893227,5.785055194784937,9.12082039653749,5.134739052571217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10731,4013961,78600.0,78600.0,1931,1,100,140.5,3.1,9133100.5,96813.0,81.4,12468.6,158.63,40.634356,-73.965744,14.0,526.0,4.894101477840304,4.945207488773801,1.1314021114911006,6.255558084751145,9.430968762924724,5.066574446420364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8991,2680562,90243.0,77735.0,2003,1,100,92.2,8.1,4612305.2,50267.2,206.1,,,40.689997,-73.989972,2.0,43.0,4.476199804691132,4.523960130562548,2.0918640616783932,5.501258210544727,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,5071087,101203.0,101203.0,1945,1,100,86.0,10.1,1257.6,14.8,335.8,3534.5,34.93,40.751732000000004,-73.988414,5.0,109.0,4.467056883858457,4.454347296253507,2.312535423847214,5.969730054961976,8.170327125611008,3.5533460588187404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,8841,405399.0,390878.0,1961,1,100,98.3,13.4,,,2978.6,,,40.753074,-73.972753,6.0,90.0,4.5685062016165,4.5880240271531205,2.5952547069568657,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6997,4000384,66815.0,63665.0,1989,1,100,91.1,6.9,3949851.0,42958.9,143.0,4101.9,64.43,40.816739,-73.887505,2.0,11502.0,4.456670177669648,4.511957804265912,1.9315214116032138,5.346154695962197,8.319205559983146,4.1655793631505516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11168,2840969,50400.0,50400.0,1938,1,100,,3.3,4196099.8,45456.3,55.2,3982.5,79.02,40.607141,-73.997796,11.0,284.0,4.582924577040772,,1.1939224684724346,5.4514675460417115,8.289665041784204,4.369700984983244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7160,3585304,55350.0,66420.0,1925,1,100,111.3,5.5,5736618.7,61439.1,118.0,,,40.852399,-73.907445,5.0,241.0,4.658710952916121,4.712229258281499,1.7047480922384253,5.719327685991663,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9168,3066775,253341.0,138741.0,1998,1,100,272.1,16.4,30003340.7,300033.4,729.4,848.0,6.11,40.668108000000004,-73.996348,7.0,18.0,5.609105427714293,5.6061696457892,2.797281334830153,7.373750886830334,6.742880635791903,1.809926773183504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3524,2665643,82655.0,88165.0,1926,1,100,46.7,4.1,177830.0,1778.3,116.3,2485.2,28.19,40.789281,-73.978776,7.0,175.0,3.7773481021015445,3.8437441646748516,1.410986973710262,5.256974403013654,7.818108418189539,3.338967305126021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10012,2815549,67125.0,64000.0,1940,1,100,43.8,5.0,1534266.7,17270.2,102.8,,,40.707522999999995,-73.929237,1.0,453.0,3.708682081410116,3.7796338173824005,1.6094379124341003,4.400603020246817,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,2790048,2233692.0,2161196.0,1986,1,100,,14.2,302506.3,3025.1,17351.6,27966.5,11.94,40.714447,-74.015493,1.0,31703.0,4.59511985013459,,2.653241964607215,3.845883202923601,10.238762644293864,2.479894107964456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14390,2969187,51324.0,55000.0,1900,1,100,12.8,3.1,113164.5,1277.7,54.1,183.8,3.34,,,,,2.5416019934645457,2.5494451709255714,1.1314021114911006,1.791759469228055,5.213848209921586,1.205970806988609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,3406627,117340.0,117340.0,1957,1,100,112.9,9.8,8349603.8,93328.4,369.7,5496.7,46.84,40.782427,-73.957658,8.0,15002.0,4.6549122778829055,4.726502471155617,2.2823823856765264,6.094697801749634,8.61190319114853,3.8467375387295166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6408,2784189,69828.0,69394.0,1905,1,100,117.2,5.9,6207249.6,67437.7,131.1,5430.7,78.26,40.813828,-73.918499,1.0,43.0,4.69866052907543,4.763881877142913,1.7749523509116738,5.798183150077685,8.599823318063187,4.360036616782266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11981,2707940,161001.0,167440.0,1960,1,100,77.5,4.7,8601511.3,91055.1,261.3,10668.7,63.72,40.584259,-73.93186999999999,15.0,622.0,4.321480134805848,4.350277936359301,1.547562508716013,6.300418754835302,9.275069499947117,4.154498485041848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14036,2736009,61578.0,61578.0,1961,1,100,83.7,1.1,4488341.9,49153.5,22.8,3876.6,62.95,,,,,4.3425058765115985,4.4272389774954295,0.09531017980432493,5.473949935191195,8.262713759792176,4.142340760490356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10527,4721449,97137.0,97137.0,1938,1,100,88.1,3.7,6063999.7,64657.0,118.3,,,40.654973999999996,-73.957368,14.0,79602.0,4.432006566978902,4.478472532942134,1.308332819650179,5.949339620807311,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,2677047,137635.0,120000.0,1970,1,100,86.3,6.5,7172952.0,76983.4,250.8,,,40.790325,-73.967516,7.0,177.0,4.410371107683024,4.457829598089382,1.8718021769015913,5.942799375126701,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10426,3072418,58644.0,53844.0,1928,1,100,,5.7,11982.2,119.8,108.9,18512.5,311.27,40.651213,-73.936137,17.0,860.0,4.683056724645162,,1.7404661748405046,5.981414211254481,9.826201458576055,5.740660702742636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4890,2721977,96699.0,97646.0,1964,1,100,122.2,8.2,228980.6,2318.1,267.9,5489.0,53.93,40.776959000000005,-73.955329,8.0,138.0,4.808111029984782,4.805659046737495,2.1041341542702074,6.560323202124582,8.610501368549889,3.9876869093491356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9475,3387689,60922.0,67623.0,1921,1,100,98.1,5.4,4866199.8,53940.2,118.6,,,40.664148,-73.945482,9.0,329.0,4.509760001183433,4.585987366571318,1.6863989535702288,5.554895693948484,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860,2497918,304640.0,291507.0,1984,1,100,,,547688.6,,2361.0,6352.4,21.33,40.757504,-73.970892,6.0,100.0,4.5217885770490405,,,3.370738174177447,8.756587973236492,3.0601145324832593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5583,4595791,57148.0,57148.0,1929,1,90,98.8,5.7,319507.2,3249.0,103.9,,,40.807445,-73.956866,10.0,257.0,4.535820107853298,4.593097604753822,1.7404661748405046,5.7232582511568575,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105,2750238,151800.0,151932.0,1958,1,100,55.4,2.6,348600.0,3545.3,132.3,4658.9,30.66,40.898874,-73.874073,12.0,44901.0,3.970291913552122,4.014579593753238,0.9555114450274363,6.18353014285133,8.446534647753005,3.422958873443668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,2384128,81000.0,86786.0,1964,1,100,121.5,7.2,8420034.7,84200.3,200.2,4682.8,53.96,40.769146,-73.95117900000001,8.0,132.0,4.803201036487226,4.799914262780603,1.9740810260220096,6.103005921840889,8.451651500605518,3.988243031339555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863,4814123,88170.0,88176.0,1922,1,100,65.8,3.3,129790.9,1297.9,91.9,7952.2,90.19,40.832484,-73.940841,12.0,239.0,4.100989104940769,4.186619838331271,1.1939224684724346,5.76456394691606,8.981203898925564,4.501918556177617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,2481300,3678000.0,3578561.0,1972,1,100,110.3,20.5,,,32950.5,99253.6,27.29,40.703383,-74.010138,1.0,9.0,4.685828089005546,4.703203926259457,3.0204248861443626,-inf,11.505433469931925,3.306520334720247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8343,3119428,112339.0,123573.0,1962,1,100,91.8,5.6,8465482.8,89785.0,223.9,9140.7,73.97,40.855922,-73.842325,11.0,296.0,4.477336814478207,4.519612297626445,1.7227665977411035,6.108358298579481,9.120492247948865,4.303659605599776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8706,2734604,112390.0,87075.0,1983,1,100,86.4,6.4,5154600.0,56296.1,181.8,3367.0,38.67,40.877629,-73.91905,8.0,29302.0,4.403054001865957,4.45898767581001,1.8562979903656263,5.612397912854348,8.121777419161074,3.6550641056192057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,2638799,55800.0,51508.0,1929,1,100,100.0,5.4,4239047.4,45572.3,95.9,1801.4,32.28,40.717939,-74.010559,1.0,39.0,4.548599834499697,4.605170185988092,1.6863989535702288,5.4169888962655355,7.496319419349643,3.474447843401748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9037,2653493,66400.0,73040.0,1924,1,100,70.0,3.8,3733100.4,41759.7,89.9,1780.4,24.38,40.695756,-73.993851,2.0,501.0,4.165113633110308,4.248495242049359,1.33500106673234,5.28978103552575,7.4845933371417,3.1937631240531252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,3111724,108075.0,112398.0,2005,1,100,100.2,10.9,7084664.7,70846.6,394.4,4159.2,37.0,40.772138,-73.952224,8.0,132.0,4.613138355637268,4.607168188650764,2.388762789235098,5.930386697599392,8.333078027069506,3.6109179126442243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14175,4040490,64248.0,66175.0,1952,1,100,79.1,3.7,3982799.7,42492.3,78.7,3343.3,50.52,,,,,4.32280727501391,4.370712874773608,1.308332819650179,5.408516158846112,8.11471362214844,3.9223692974822906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,5832443,67227.0,72829.0,1986,1,100,40.0,,,,0.0,,,40.730995,-73.98884,3.0,40.0,3.591817741270805,3.6888794541139363,,5.279644101282416,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6453,2972860,115500.0,112400.0,1930,1,100,78.3,6.1,1022736.4,10227.4,228.0,4763.5,41.24,40.82063,-73.927115,4.0,63.0,4.300002799195291,4.360547602996758,1.8082887711792655,6.059356813150901,8.468737971146835,3.719408659148759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9685,4518194,192240.0,192240.0,1951,1,100,145.1,10.0,21338639.5,213386.4,609.2,,,40.696876,-73.965629,2.0,543.0,4.977423159890142,4.977423159890142,2.302585092994046,7.032977243735519,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,4951933,218364.0,221098.0,1932,1,100,99.5,6.5,1956544.1,19745.9,1419.8,,,40.747339000000004,-73.981165,6.0,74.0,4.540098189244376,4.600157644164547,1.8718021769015913,4.6434288981051814,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6015,4403229,57000.0,56999.0,1922,1,100,,5.8,2521366.7,27049.2,106.7,,,40.843555,-73.93911800000001,12.0,253.0,4.222444564849416,,1.7578579175523736,5.00930107108312,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11383,5802586,53052.0,54644.0,1927,1,100,79.7,3.0,3520217.0,38004.6,52.8,5136.2,93.99,40.616648,-73.954695,14.0,538.0,4.314817884980432,4.378269585796169,1.0986122886681098,5.231108616854587,8.544068785421592,4.54318839363221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6177,2652073,60780.0,66858.0,1923,1,100,73.1,3.0,,,65.7,2514.2,37.61,40.851318,-73.940434,12.0,265.0,4.249922794040544,4.291828366755733,1.0986122886681098,5.702448251643064,7.829709940480731,3.627269972482245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,4946237,79470.0,79470.0,1900,1,100,83.6,11.6,3202800.2,34873.7,292.6,3885.4,48.89,40.710372,-74.008062,1.0,1502.0,4.382026634673881,4.426043520090656,2.451005098112319,5.136386499401816,8.26498121760468,3.889572876590554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,4038855,114992.0,120904.0,1929,1,100,85.1,5.8,,,229.7,5189.4,42.92,40.768584999999995,-73.98727099999999,4.0,139.0,4.416428061391214,4.443827035579329,1.7578579175523736,6.325970566275652,8.55437336254052,3.759337917762498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7061,2653220,85218.0,89479.0,1928,1,100,82.2,4.3,5640366.8,60440.1,126.1,11727.3,131.06,40.841006,-73.911299,4.0,225.0,4.359269647551265,4.409155302062135,1.4586150226995167,5.702448251643064,9.36967473612413,4.875655233611351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11523,2659284,159610.0,159610.0,1971,1,100,95.0,6.4,10891899.7,116815.3,330.5,11091.6,69.49,40.573144,-74.001587,13.0,342.0,4.506454213048934,4.553876891600541,1.8562979903656263,6.360438546633731,9.313943344058732,4.241182857326236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,4312804,333966.0,323329.0,1979,1,100,81.3,7.8,2928609.1,29286.1,853.0,,,40.764357000000004,-73.985156,4.0,133.0,4.328098292648326,4.398146016553765,2.0541237336955462,7.055140265895195,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,4398356,947600.0,830423.0,1989,1,100,97.4,7.6,16822244.2,172288.0,5336.8,4701.8,5.16,40.74602,-73.972904,6.0,78.0,4.56746831880408,4.578826210648489,2.028148247292285,6.795146334599483,8.455700693103921,1.6409365794934714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,2798136,105000.0,104225.0,1941,1,100,112.7,6.7,9042874.5,93638.7,229.1,2520.7,24.19,40.736395,-73.998683,2.0,71.0,4.705015520957808,4.724729421045731,1.9021075263969205,6.174410908670779,7.832291919710142,3.185939324621936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12166,3120839,68281.0,82301.0,1970,1,100,60.4,3.6,3662459.9,39697.6,98.2,3122.5,37.94,,,,,4.050044303325521,4.100989104940769,1.2809338454620642,5.270432163058501,8.046389241999734,3.636005964506868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14269,4931192,135643.0,135643.0,1928,2,100,636.1,162.2,10612733.9,111907.3,6968.3,14727.6,108.58,,,,,6.448572888367985,6.455355783684759,5.088830141681313,6.334522195087529,9.597478563391462,4.687487228477305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
