Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Indirect GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Site EUI (kBtu/ft²),log_Weather Normalized Site EUI (kBtu/ft²),log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,ENERGY STAR Score
4673,3111787,112078.0,106152.0,1915,1,100,77.6,8.3,4994762.3,54930.9,299.0,,,40.777853,-73.959438,8.0,142.0,4.298645025734831,4.351567427189173,2.1162555148025524,5.580861261143694,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4677,2670657,66983.0,73983.0,1925,1,100,83.0,5.7,65488.2,654.9,136.7,1484.1,20.06,40.779558,-73.96153100000001,8.0,142.0,4.423648309364701,4.418840607796598,1.7404661748405046,5.849612922867741,7.302563806901772,2.9987277825337895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4679,5852996,150000.0,150000.0,1954,1,100,68.5,9.5,4792555.0,54073.4,457.2,33570.6,223.8,40.778791999999996,-73.95994300000001,8.0,142.0,4.1713056033582285,4.22683374526818,2.2512917986064953,5.539693686123306,10.421405962915342,5.4107527958778245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4680,2670804,137375.0,126781.0,1963,1,100,60.2,7.8,144200.0,1442.0,600.8,,,40.779253000000004,-73.959971,8.0,142.0,4.056988775678332,4.097672352314776,2.0541237336955462,2.0412203288596382,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4682,2693057,86666.0,100250.0,1925,1,100,67.1,8.6,2327217.7,23272.2,277.7,1658.7,16.55,40.780229999999996,-73.961151,8.0,15001.0,4.215086179918229,4.206184043977636,2.151762203259462,5.449320240084564,7.413789442011997,2.806386101823072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4683,2796408,113052.0,109476.0,1922,1,100,,,,,283.6,4664.6,37.82,40.779675,-73.959661,8.0,15001.0,4.235554730773624,,,6.019565977218857,8.447757364696244,3.6328380632303117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4690,2665657,146235.0,149047.0,1930,1,100,73.7,7.3,,,809.7,,,40.780955,-73.960826,8.0,15001.0,4.238444906195857,4.300002799195291,1.9878743481543455,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4692,2805598,242861.0,243975.0,1959,1,100,62.1,5.9,10633103.7,106331.0,474.0,,,40.780026,-73.958938,8.0,15001.0,4.131961425793407,4.128745988939433,1.7749523509116738,6.336471686179032,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4693,2656325,104000.0,105150.0,1925,1,100,68.7,4.7,,,166.4,,,40.779969,-73.958797,8.0,15001.0,4.152613470346076,4.229749199228304,1.547562508716013,5.96126303837486,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4695,2386773,97755.0,100000.0,1957,1,100,106.7,5.6,8169433.0,90050.7,187.6,3903.3,37.93,40.780034,-73.957313,8.0,15001.0,4.59511985013459,4.670021158307708,1.7227665977411035,6.072814092804305,8.26957762817754,3.6357423557008075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4714,2673429,119281.0,116933.0,1924,1,100,68.7,5.0,,,197.7,,,40.781040999999995,-73.95688299999999,8.0,15002.0,4.151039905898646,4.229749199228304,1.6094379124341003,6.019079714140955,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4715,3107168,208788.0,215315.0,1928,1,100,62.3,4.8,9201139.5,101457.6,347.4,5382.5,24.32,40.781293,-73.956399,8.0,15002.0,4.069026754237811,4.131961425793407,1.5686159179138452,6.191748804276109,8.590908229238519,3.1912990570979662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4719,2669950,58110.0,54979.0,1930,1,100,94.2,5.3,63772.7,651.1,351.5,,,40.782727,-73.959236,8.0,15002.0,4.462453883786496,4.545420181582317,1.667706820558076,1.2237754316221157,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4720,3111705,50700.0,54800.0,1917,1,100,68.0,6.0,,,109.6,1219.5,21.47,40.78265,-73.959594,8.0,15002.0,4.147885329150131,4.219507705176107,1.791759469228055,5.189060380611087,7.106196217655975,3.0666566118906897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4721,2674083,74988.0,46977.0,1987,1,100,75.1,7.7,2665994.0,29835.9,150.3,,,40.78187,-73.957197,8.0,15002.0,4.252771798816619,4.318820558770089,2.0412203288596382,4.953006181259619,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4722,1779652,93924.0,125362.0,1959,1,100,276.7,30.7,346464.5,3464.6,2627.1,14101.8,112.49,40.782925,-73.959391,8.0,15002.0,5.62293388679288,5.62293388679288,3.4242626545931514,2.91235066461494,9.554057727792937,4.722864328804734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4723,2675771,160357.0,168290.0,1937,1,100,60.5,4.2,8151478.8,81514.8,240.3,,,40.782406,-73.957698,8.0,15002.0,4.110873864173311,4.102643365036796,1.4350845252893227,6.07073772800249,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4724,2693214,165364.0,171348.0,1929,1,100,60.4,5.0,7678342.5,76783.4,287.0,4435.1,25.01,40.782340000000005,-73.957723,8.0,15002.0,4.1059436980654525,4.100989104940769,1.6094379124341003,6.010776858140355,8.397305442403798,3.219275744889528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4725,2681795,216139.0,255799.0,1924,1,100,86.3,4.5,,,387.0,,,40.781872,-73.955976,8.0,15002.0,4.3694478524670215,4.457829598089382,1.5040773967762742,7.101593595903758,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4731,3111539,156287.0,223008.0,1925,1,100,47.7,3.5,7389348.8,80820.3,259.6,,,40.782934999999995,-73.957311,8.0,15002.0,3.8066624897703196,3.8649313978942956,1.252762968495368,5.972536537222463,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4734,3110807,166317.0,168296.0,1929,1,100,74.5,6.1,8605034.1,94761.6,346.8,5333.6,30.25,40.783083000000005,-73.957203,8.0,15002.0,4.248495242049359,4.310799125385514,1.8082887711792655,6.124902185337699,8.58178171130385,3.4094961844768505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4736,4368662,582673.0,453400.0,1969,1,100,131.4,7.4,49352607.3,497181.2,1108.7,,,40.782968,-73.957264,8.0,15002.0,4.875197323201151,4.8782461060505105,2.0014800002101243,7.871463805185445,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4738,3107169,104445.0,103623.0,1927,1,100,72.7,5.3,5921924.5,59219.2,190.6,2963.0,27.28,40.783278,-73.957062,8.0,15002.0,4.29592393562047,4.286341384539473,1.667706820558076,5.750984076140496,7.993957547573565,3.3061538329752613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4743,2678532,112857.0,112138.0,1946,1,100,43.2,5.3,992096.7,9921.0,193.5,3013.2,26.4,40.784141999999996,-73.95643000000001,8.0,16001.0,3.770459441106359,3.765840495250065,1.667706820558076,5.259056652594734,8.01075791595154,3.2733640101522705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4747,3959959,82000.0,85000.0,1908,1,100,92.0,20.5,1531789.1,15317.9,551.4,5711.4,67.19,40.785298,-73.957263,8.0,16001.0,4.517431271680085,4.5217885770490405,3.0204248861443626,4.653007515402251,8.650219456485315,4.207524426932059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4749,2383852,181136.0,178636.0,1926,1,100,,2.6,188769.1,1935.6,298.7,3541.6,9.91,40.784254,-73.954797,8.0,16001.0,2.2617630984737906,,0.9555114450274363,2.4932054526026954,8.17233388141793,2.2935443483418965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4753,3115318,196577.0,196577.0,1926,1,100,58.3,4.5,7611740.1,84908.3,292.3,4204.4,21.24,40.785009,-73.953688,8.0,16001.0,3.996364153861897,4.065602093356446,1.5040773967762742,6.002157176646725,8.343886874949199,3.055886196373738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4754,2921089,51912.0,51912.0,1899,1,100,79.0,3.8,3091016.1,34098.8,65.1,1895.2,35.35,40.786151000000004,-73.95567,8.0,16001.0,4.291828366755733,4.3694478524670215,1.33500106673234,5.155601064346442,7.547079652844576,3.565298392342582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4757,2672642,60192.0,61834.0,1927,1,100,92.1,9.9,,,202.5,1170.7,18.23,40.786909,-73.956478,8.0,16001.0,4.508659285607248,4.522874943261261,2.2925347571405443,5.616043560348194,7.065357139485627,2.9030685886905716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4769,3111913,166158.0,170466.0,1923,1,100,64.4,4.9,7465713.5,83452.8,273.4,3853.2,22.09,40.787622,-73.955499,8.0,16001.0,4.089332020398556,4.165113633110308,1.589235205116581,5.982676041074902,8.256659250883468,3.095125017432026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4771,2670629,63686.0,58000.0,1925,1,100,,7.3,1068096.8,,260.5,,,40.774811,-73.958523,8.0,140.0,4.239886867512759,,1.9878743481543455,4.037774210733707,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4783,2659947,250097.0,250097.0,1958,1,100,50.4,4.2,8459202.8,93266.2,362.2,6123.6,23.54,40.776634,-73.958799,8.0,140.0,3.8607297110405954,3.919991175077323,1.4350845252893227,6.107690816076114,8.719905437857927,3.1587011018321305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4784,3108490,62598.0,61954.0,1924,1,100,75.4,5.0,,,109.4,1917.3,28.89,40.776801,-73.959648,8.0,140.0,4.2626798770413155,4.32280727501391,1.6094379124341003,5.569488886872828,7.558673225324346,3.363495514478144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4785,2672640,164868.0,171359.0,1927,1,100,68.2,8.0,7193299.8,71933.0,455.4,4367.0,24.83,40.777095,-73.959438,8.0,140.0,4.231203744939298,4.222444564849416,2.0794415416798357,5.945682354452854,8.381831553485561,3.2120525995200753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4786,4036562,78874.0,62740.0,1987,1,100,111.6,10.4,4715170.7,52294.0,233.9,,,40.776367,-73.95785699999999,8.0,140.0,4.657762636107262,4.71492104994721,2.341805806147327,5.523059639225943,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4789,3110813,64332.0,66549.0,1916,1,100,90.3,4.7,,,103.2,2008.4,29.73,40.777353000000005,-73.958539,8.0,140.0,4.415219602029645,4.5031374604229395,1.547562508716013,5.804833718725929,7.605093664160551,3.3921566370100065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4793,2665077,50592.0,50000.0,1932,1,100,77.6,4.0,3387571.1,33875.7,68.7,1534.3,28.95,40.777287,-73.95834,8.0,140.0,4.355425952876702,4.351567427189173,1.3862943611198906,5.192401140956488,7.33582952995116,3.3655702040190043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4796,2386589,142075.0,147547.0,1929,1,100,77.6,6.0,7855008.2,86506.1,294.9,3896.6,25.71,40.778071999999995,-73.95873,8.0,140.0,4.28771595520264,4.351567427189173,1.791759469228055,6.0335657231266175,8.267859657011787,3.246880021277798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4797,2388489,52740.0,49045.0,1916,1,100,91.1,6.7,86337.1,885.9,115.0,2096.0,39.74,40.777114000000005,-73.95792900000001,8.0,140.0,4.462453883786496,4.511957804265912,1.9021075263969205,5.517051209373546,7.647786045440933,3.6823582371236707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4800,3128667,93924.0,92925.0,1929,1,100,90.4,4.7,6384790.1,69815.0,144.4,3559.9,37.9,40.77733,-73.95648100000001,8.0,140.0,4.436751534363128,4.504244267398131,1.547562508716013,5.826295049131593,8.177487733563908,3.634951112088381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4810,2806403,81180.0,80175.0,1927,1,100,,5.2,123483.9,1262.2,137.9,2185.7,26.93,40.778447,-73.95715899999999,8.0,14801.0,3.960813169597578,,1.6486586255873816,5.329816033607408,7.689691422356142,3.2932409068235073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4811,2721973,116824.0,115974.0,1962,1,100,,9.6,9702429.1,97024.3,382.5,5836.3,47.18,40.778055,-73.956224,8.0,14801.0,4.71760561531788,,2.2617630984737906,6.248042874508429,8.671852313393448,3.853970073979529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4812,4408978,65167.0,64981.0,1924,1,100,86.4,6.0,,,131.8,3524.1,51.81,40.7792,-73.95790600000001,8.0,14801.0,4.382026634673881,4.45898767581001,1.791759469228055,5.697764402330638,8.16738036349795,3.947583180826697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4813,4399357,327618.0,273113.0,1987,1,0,31.7,9.0,239800.0,2482.3,807.3,,,40.777843,-73.955722,8.0,14801.0,3.487375077903208,3.456316680883235,2.1972245773362196,2.5416019934645457,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4817,2671335,651162.0,441987.0,1967,1,100,,,33721562.8,337215.6,1109.8,27942.7,58.94,40.778619,-73.954148,8.0,14801.0,4.56746831880408,,,7.490585235231213,10.237911263789846,4.076519977309548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4819,2657087,75798.0,75798.0,1930,1,100,112.1,6.1,,,152.4,2132.7,27.41,40.779973999999996,-73.957335,8.0,14801.0,4.633757642840004,4.719391330078114,1.8082887711792655,6.1721180468012395,7.665144061603547,3.3109079103146946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4821,3110747,68542.0,87200.0,1923,1,100,55.7,5.3,,,158.3,2440.3,26.7,40.780393,-73.95702800000001,8.0,14802.0,3.970291913552122,4.019980146933238,1.667706820558076,5.465525285531943,7.7998762615490875,3.2846635654062037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4829,2672668,114000.0,119599.0,1973,1,100,87.9,6.5,,,260.7,4670.2,38.19,40.78109,-73.95652199999999,8.0,14802.0,4.442651256490317,4.476199804691132,1.8718021769015913,6.333812345900668,8.448957176298375,3.6425737012374246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4834,3107160,142368.0,139718.0,1922,1,100,73.7,5.1,7175130.7,80026.4,234.7,3192.7,22.45,40.781332,-73.956345,8.0,14802.0,4.222444564849416,4.300002799195291,1.62924053973028,5.943061807879815,8.068622232772968,3.1112906141882632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4842,4845832,75335.0,75300.0,1929,1,100,95.0,7.4,,,183.4,3086.6,39.57,40.78123,-73.95563299999999,8.0,14802.0,4.480740107609915,4.553876891600541,2.0014800002101243,5.898526551448713,8.034825440466731,3.678071255397333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4858,2918547,65692.0,72080.0,1927,1,100,38.3,3.8,114930.0,1169.4,93.3,2850.4,38.21,40.783694,-73.953689,8.0,15801.0,3.616308761279101,3.6454498961866,1.33500106673234,4.859812404361672,7.955214614291626,3.6430972614588084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4862,3522589,51399.0,42475.0,1989,1,100,108.8,13.4,2922705.1,31949.4,220.2,3202.6,63.15,40.784110999999996,-73.952775,8.0,15801.0,4.648229675448539,4.689511334421843,2.5952547069568657,5.0447146077491185,8.071718258888376,4.1455128487965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4863,2675883,550905.0,451057.0,1928,1,100,89.7,8.1,25369195.4,284060.8,1204.5,,,40.784817,-73.9538,8.0,15801.0,4.42484663185681,4.49647076906475,2.0918640616783932,7.206006302783152,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4866,4410462,116270.0,128837.0,1925,1,100,81.4,4.9,253382.5,2533.8,203.5,3691.6,28.09,40.784248,-73.95210300000001,8.0,15801.0,4.3134800921387715,4.399375273008495,1.589235205116581,6.343353054312754,8.213815247391421,3.335413641116152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4870,2654380,242158.0,218612.0,1980,1,100,85.7,7.1,12292032.8,134942.2,511.1,9493.5,43.29,40.784048999999996,-73.950179,8.0,15801.0,4.396915247167632,4.450852825603734,1.9600947840472698,6.481423978192588,9.15836263288347,3.7679216614538893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4878,5847725,170000.0,177000.0,1967,1,95,103.5,6.2,347145.2,3471.5,1293.5,15456.1,87.32,40.77408,-73.95679399999999,8.0,138.0,4.639571612705423,4.639571612705423,1.824549292051046,2.91235066461494,9.645759026410666,4.4695795316817435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
